final_position	id	word	candidate_rank	source	existing_id	lesson_number	category	subcategory	folder	lesson_title
1805	5805	追加	1151	candidate		181	Daily Life	Common Adjectives	core-adj-more	Common Adjectives 181
1806	5806	不思議	1152	candidate		181	Daily Life	Common Adjectives	core-adj-more	Common Adjectives 181
1807	5807	警察	1153	candidate		181	Daily Life	Common Adjectives	core-adj-more	Common Adjectives 181
1808	5808	思い出す	1154	candidate		181	Daily Life	Common Adjectives	core-adj-more	Common Adjectives 181
1809	5809	日々	1155	candidate		181	Daily Life	Common Adjectives	core-adj-more	Common Adjectives 181
1810	5810	様子	1156	candidate		181	Daily Life	Common Adjectives	core-adj-more	Common Adjectives 181
1811	5811	いろんな	1157	candidate		182	Work & Business	Business Basics	core-business	Business Vocabulary 182
1812	5812	にくい	1158	candidate		182	Work & Business	Business Basics	core-business	Business Vocabulary 182
1813	5813	総合	1159	candidate		182	Work & Business	Business Basics	core-business	Business Vocabulary 182
1814	5814	使える	1160	candidate		182	Work & Business	Business Basics	core-business	Business Vocabulary 182
1815	5815	活用	1161	candidate		182	Work & Business	Business Basics	core-business	Business Vocabulary 182
1816	5816	決して	1162	candidate		182	Work & Business	Business Basics	core-business	Business Vocabulary 182
1817	5817	身体	1164	candidate		182	Work & Business	Business Basics	core-business	Business Vocabulary 182
1818	5818	整備	1165	candidate		182	Work & Business	Business Basics	core-business	Business Vocabulary 182
1819	5819	リスク	1166	candidate		182	Work & Business	Business Basics	core-business	Business Vocabulary 182
1820	5820	想像	1168	candidate		182	Work & Business	Business Basics	core-business	Business Vocabulary 182
1821	5821	ケース	1169	candidate		183	Society & Public Affairs	Public Life	core-public	Public Life 183
1822	5822	規模	1170	candidate		183	Society & Public Affairs	Public Life	core-public	Public Life 183
1823	5823	本当	1171	candidate		183	Society & Public Affairs	Public Life	core-public	Public Life 183
1824	5824	以降	1172	candidate		183	Society & Public Affairs	Public Life	core-public	Public Life 183
1825	5825	法人	1174	candidate		183	Society & Public Affairs	Public Life	core-public	Public Life 183
1826	5826	クラス	1175	candidate		183	Society & Public Affairs	Public Life	core-public	Public Life 183
1827	5827	会長	1177	candidate		183	Society & Public Affairs	Public Life	core-public	Public Life 183
1828	5828	通る	1178	candidate		183	Society & Public Affairs	Public Life	core-public	Public Life 183
1829	5829	なんと	1179	candidate		183	Society & Public Affairs	Public Life	core-public	Public Life 183
1830	5830	超える	1180	candidate		183	Society & Public Affairs	Public Life	core-public	Public Life 183
1831	5831	平和	1181	candidate		184	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 184
1832	5832	基礎	1182	candidate		184	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 184
1833	5833	特定	1183	candidate		184	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 184
1834	5834	流れ	1184	candidate		184	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 184
1835	5835	画像	1186	candidate		184	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 184
1836	5836	少年	1187	candidate		184	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 184
1837	5837	いえる	1188	candidate		184	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 184
1838	5838	安定	1189	candidate		184	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 184
1839	5839	メーカー	1190	candidate		184	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 184
1840	5840	間違い	1191	candidate		184	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 184
1841	5841	本人	1192	candidate		185	Technology & Science	Science & Tech	core-science	Science & Technology 185
1842	5842	雰囲気	1193	candidate		185	Technology & Science	Science & Tech	core-science	Science & Technology 185
1843	5843	気づく	1194	candidate		185	Technology & Science	Science & Tech	core-science	Science & Technology 185
1844	5844	会場	1195	candidate		185	Technology & Science	Science & Tech	core-science	Science & Technology 185
1845	5845	電子	1196	candidate		185	Technology & Science	Science & Tech	core-science	Science & Technology 185
1846	5846	小説	1197	candidate		185	Technology & Science	Science & Tech	core-science	Science & Technology 185
1847	5847	注目	1198	candidate		185	Technology & Science	Science & Tech	core-science	Science & Technology 185
1848	5848	維持	1199	candidate		185	Technology & Science	Science & Tech	core-science	Science & Technology 185
1849	5849	ほぼ	1200	candidate		185	Technology & Science	Science & Tech	core-science	Science & Technology 185
1850	5850	範囲	1201	candidate		185	Technology & Science	Science & Tech	core-science	Science & Technology 185
1851	5851	コラム	1202	candidate		186	Daily Life	Nature	core-nature	Nature & Environment 186
1852	5852	まとめる	1203	candidate		186	Daily Life	Nature	core-nature	Nature & Environment 186
1853	5853	常に	1204	candidate		186	Daily Life	Nature	core-nature	Nature & Environment 186
1854	5854	著作	1205	candidate		186	Daily Life	Nature	core-nature	Nature & Environment 186
1855	5855	失う	1206	candidate		186	Daily Life	Nature	core-nature	Nature & Environment 186
1856	5856	理論	1207	candidate		186	Daily Life	Nature	core-nature	Nature & Environment 186
1857	5857	日常	1208	candidate		186	Daily Life	Nature	core-nature	Nature & Environment 186
1858	5858	体制	1210	candidate		186	Daily Life	Nature	core-nature	Nature & Environment 186
1859	5859	やめる	1212	candidate		186	Daily Life	Nature	core-nature	Nature & Environment 186
1860	5860	はじめ	1214	candidate		186	Daily Life	Nature	core-nature	Nature & Environment 186
1861	5861	疑問	1215	candidate		187	Daily Life	Media	core-media	Media & Culture 187
1862	5862	当たる	1216	candidate		187	Daily Life	Media	core-media	Media & Culture 187
1863	5863	資本	1218	candidate		187	Daily Life	Media	core-media	Media & Culture 187
1864	5864	事情	1219	candidate		187	Daily Life	Media	core-media	Media & Culture 187
1865	5865	コース	1221	candidate		187	Daily Life	Media	core-media	Media & Culture 187
1866	5866	感想	1222	candidate		187	Daily Life	Media	core-media	Media & Culture 187
1867	5867	解説	1223	candidate		187	Daily Life	Media	core-media	Media & Culture 187
1868	5868	シリーズ	1224	candidate		187	Daily Life	Media	core-media	Media & Culture 187
1869	5869	民間	1226	candidate		187	Daily Life	Media	core-media	Media & Culture 187
1870	5870	集まる	1227	candidate		187	Daily Life	Media	core-media	Media & Culture 187
1871	5871	措置	1228	candidate		188	Academic & Abstract	N2 Reading	core-n2-reading	N2 Reading Vocabulary 188
1872	5872	本来	1229	candidate		188	Academic & Abstract	N2 Reading	core-n2-reading	N2 Reading Vocabulary 188
1873	5873	宇宙	1230	candidate		188	Academic & Abstract	N2 Reading	core-n2-reading	N2 Reading Vocabulary 188
1874	5874	クラブ	1231	candidate		188	Academic & Abstract	N2 Reading	core-n2-reading	N2 Reading Vocabulary 188
1875	5875	タイトル	1232	candidate		188	Academic & Abstract	N2 Reading	core-n2-reading	N2 Reading Vocabulary 188
1876	5876	お客様	1234	candidate		188	Academic & Abstract	N2 Reading	core-n2-reading	N2 Reading Vocabulary 188
1877	5877	しばらく	1236	candidate		188	Academic & Abstract	N2 Reading	core-n2-reading	N2 Reading Vocabulary 188
1878	5878	二つ	1237	candidate		188	Academic & Abstract	N2 Reading	core-n2-reading	N2 Reading Vocabulary 188
1879	5879	以来	1240	candidate		188	Academic & Abstract	N2 Reading	core-n2-reading	N2 Reading Vocabulary 188
1880	5880	確保	1241	candidate		188	Academic & Abstract	N2 Reading	core-n2-reading	N2 Reading Vocabulary 188
1881	5881	集める	1242	candidate		189	Daily Life	Daily Vocabulary	core-daily	Daily Vocabulary 189
1882	5882	離れる	1243	candidate		189	Daily Life	Daily Vocabulary	core-daily	Daily Vocabulary 189
1883	5883	映像	1245	candidate		189	Daily Life	Daily Vocabulary	core-daily	Daily Vocabulary 189
1884	5884	要素	1247	candidate		189	Daily Life	Daily Vocabulary	core-daily	Daily Vocabulary 189
1885	5885	触れる	1248	candidate		189	Daily Life	Daily Vocabulary	core-daily	Daily Vocabulary 189
1886	5886	コスト	1249	candidate		189	Daily Life	Daily Vocabulary	core-daily	Daily Vocabulary 189
1887	5887	人物	1250	candidate		189	Daily Life	Daily Vocabulary	core-daily	Daily Vocabulary 189
1888	5888	記念	1252	candidate		189	Daily Life	Daily Vocabulary	core-daily	Daily Vocabulary 189
1889	5889	楽しみ	1254	candidate		189	Daily Life	Daily Vocabulary	core-daily	Daily Vocabulary 189
1890	5890	設置	1256	candidate		189	Daily Life	Daily Vocabulary	core-daily	Daily Vocabulary 189
1891	5891	位置	1257	candidate		190	Daily Life	Common Verbs	core-verbs-more	Common Verbs 190
1892	5892	指定	1258	candidate		190	Daily Life	Common Verbs	core-verbs-more	Common Verbs 190
1893	5893	付く	1260	candidate		190	Daily Life	Common Verbs	core-verbs-more	Common Verbs 190
1894	5894	さまざま	1261	candidate		190	Daily Life	Common Verbs	core-verbs-more	Common Verbs 190
1895	5895	ランキング	1262	candidate		190	Daily Life	Common Verbs	core-verbs-more	Common Verbs 190
1896	5896	かかわる	1263	candidate		190	Daily Life	Common Verbs	core-verbs-more	Common Verbs 190
1897	5897	さすが	1264	candidate		190	Daily Life	Common Verbs	core-verbs-more	Common Verbs 190
1898	5898	関わる	1266	candidate		190	Daily Life	Common Verbs	core-verbs-more	Common Verbs 190
1899	5899	起こす	1267	candidate		190	Daily Life	Common Verbs	core-verbs-more	Common Verbs 190
1900	5900	仲間	1268	candidate		190	Daily Life	Common Verbs	core-verbs-more	Common Verbs 190
1901	5901	メッセージ	1269	candidate		191	Daily Life	Common Adjectives	core-adj-more	Common Adjectives 191
1902	5902	迎える	1270	candidate		191	Daily Life	Common Adjectives	core-adj-more	Common Adjectives 191
1903	5903	整理	1271	candidate		191	Daily Life	Common Adjectives	core-adj-more	Common Adjectives 191
1904	5904	協会	1272	candidate		191	Daily Life	Common Adjectives	core-adj-more	Common Adjectives 191
1905	5905	至る	1273	candidate		191	Daily Life	Common Adjectives	core-adj-more	Common Adjectives 191
1906	5906	多数	1274	candidate		191	Daily Life	Common Adjectives	core-adj-more	Common Adjectives 191
1907	5907	デジタル	1275	candidate		191	Daily Life	Common Adjectives	core-adj-more	Common Adjectives 191
1908	5908	積極	1276	candidate		191	Daily Life	Common Adjectives	core-adj-more	Common Adjectives 191
1909	5909	願う	1277	candidate		191	Daily Life	Common Adjectives	core-adj-more	Common Adjectives 191
1910	5910	独立	1278	candidate		191	Daily Life	Common Adjectives	core-adj-more	Common Adjectives 191
1911	5911	読者	1279	candidate		192	Work & Business	Business Basics	core-business	Business Vocabulary 192
1912	5912	勝つ	1280	candidate		192	Work & Business	Business Basics	core-business	Business Vocabulary 192
1913	5913	打つ	1283	candidate		192	Work & Business	Business Basics	core-business	Business Vocabulary 192
1914	5914	流れる	1284	candidate		192	Work & Business	Business Basics	core-business	Business Vocabulary 192
1915	5915	いらっしゃる	1285	candidate		192	Work & Business	Business Basics	core-business	Business Vocabulary 192
1916	5916	バー	1286	candidate		192	Work & Business	Business Basics	core-business	Business Vocabulary 192
1917	5917	全員	1287	candidate		192	Work & Business	Business Basics	core-business	Business Vocabulary 192
1918	5918	参照	1288	candidate		192	Work & Business	Business Basics	core-business	Business Vocabulary 192
1919	5919	少なくとも	1289	candidate		192	Work & Business	Business Basics	core-business	Business Vocabulary 192
1920	5920	地元	1290	candidate		192	Work & Business	Business Basics	core-business	Business Vocabulary 192
1921	5921	是非	1291	candidate		193	Society & Public Affairs	Public Life	core-public	Public Life 193
1922	5922	明確	1292	candidate		193	Society & Public Affairs	Public Life	core-public	Public Life 193
1923	5923	つながる	1293	candidate		193	Society & Public Affairs	Public Life	core-public	Public Life 193
1924	5924	特徴	1294	candidate		193	Society & Public Affairs	Public Life	core-public	Public Life 193
1925	5925	セット	1295	candidate		193	Society & Public Affairs	Public Life	core-public	Public Life 193
1926	5926	皆様	1296	candidate		193	Society & Public Affairs	Public Life	core-public	Public Life 193
1927	5927	魅力	1297	candidate		193	Society & Public Affairs	Public Life	core-public	Public Life 193
1928	5928	反応	1298	candidate		193	Society & Public Affairs	Public Life	core-public	Public Life 193
1929	5929	きちんと	1299	candidate		193	Society & Public Affairs	Public Life	core-public	Public Life 193
1930	5930	まだまだ	1300	candidate		193	Society & Public Affairs	Public Life	core-public	Public Life 193
1931	5931	工場	1303	candidate		194	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 194
1932	5932	入力	1304	candidate		194	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 194
1933	5933	ビデオ	1305	candidate		194	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 194
1934	5934	集中	1306	candidate		194	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 194
1935	5935	あまりに	1307	candidate		194	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 194
1936	5936	一度	1308	candidate		194	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 194
1937	5937	現象	1309	candidate		194	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 194
1938	5938	ビル	1310	candidate		194	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 194
1939	5939	感動	1311	candidate		194	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 194
1940	5940	サポート	1313	candidate		194	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 194
1941	5941	実践	1314	candidate		195	Technology & Science	Science & Tech	core-science	Science & Technology 195
1942	5942	職員	1315	candidate		195	Technology & Science	Science & Tech	core-science	Science & Technology 195
1943	5943	会員	1316	candidate		195	Technology & Science	Science & Tech	core-science	Science & Technology 195
1944	5944	過ごす	1317	candidate		195	Technology & Science	Science & Tech	core-science	Science & Technology 195
1945	5945	シーン	1318	candidate		195	Technology & Science	Science & Tech	core-science	Science & Technology 195
1946	5946	従来	1319	candidate		195	Technology & Science	Science & Tech	core-science	Science & Technology 195
1947	5947	農業	1320	candidate		195	Technology & Science	Science & Tech	core-science	Science & Technology 195
1948	5948	用意	1321	candidate		195	Technology & Science	Science & Tech	core-science	Science & Technology 195
